0909.2793v2,2009-09-15T12:29:26Z,Enhanced sampling schemes for MCMC based blind Bernoulli-Gaussian   deconvolution,E. Le Carpentier,cs.NA,http://arxiv.org/pdf/0909.2793v2
0909.4101v1,2009-09-22T21:42:51Z,A Numerical Algorithm for Zero Counting. II: Distance to Ill-posedness   and Smoothed Analysis,Mario Wschebor,cs.NA,http://arxiv.org/pdf/0909.4101v1
0911.0547v1,2009-11-03T10:55:16Z,On Element SDD Approximability,Sivan Toledo,cs.NA,http://arxiv.org/pdf/0911.0547v1
0911.0790v2,2009-11-04T11:44:39Z,Solution of Non-Square Fuzzy Linear Systems,Şahin Emrah Amrahov,cs.NA,http://arxiv.org/pdf/0911.0790v2
0911.2270v2,2009-11-11T23:27:03Z,An Iteratively Reweighted Algorithm for Sparse Reconstruction of   Subsurface Flow Properties from Nonlinear Dynamic Data,B. Jafarpour,cs.NA,http://arxiv.org/pdf/0911.2270v2
0911.4498v2,2009-11-23T21:41:17Z,Computation- and Space-Efficient Implementation of SSA,Anton Korobeynikov,cs.NA,http://arxiv.org/pdf/0911.4498v2
0912.0180v2,2009-12-01T15:15:44Z,"On the indefinite Helmholtz equation: complex stretched absorbing   boundary layers, iterative analysis, and preconditioning",Hisham bin Zubair,cs.NA,http://arxiv.org/pdf/0912.0180v2
0912.1135v2,2009-12-06T21:02:14Z,A fast randomized algorithm for orthogonal projection,Mark Tygert,cs.NA,http://arxiv.org/pdf/0912.1135v2
1001.0829v2,2010-01-06T07:32:37Z,Least-Squares on the Real Symplectic Group,Simone Fiori,cs.NA,http://arxiv.org/pdf/1001.0829v2
1001.1185v1,2010-01-08T01:34:47Z,Some Architectures for Chebyshev Interpolation,Theja Tulabandhula,cs.NA,http://arxiv.org/pdf/1001.1185v1
1001.5460v1,2010-01-29T19:24:29Z,Solving Tensor Structured Problems with Computational Tensor Algebra,Patrick Hunziker,cs.NA,http://arxiv.org/pdf/1001.5460v1
1002.1167v1,2010-02-05T09:29:23Z,Geometric Programming Problem with Co-Efficients and Exponents   Associated with Binary Numbers,A. K. Das,cs.NA,http://arxiv.org/pdf/1002.1167v1
1004.4769v1,2010-04-27T11:55:56Z,VAGO method for the solution of elliptic second-order boundary value   problems,Petr N. Vabishchevich,cs.NA,http://arxiv.org/pdf/1004.4769v1
1007.4518v1,2010-07-26T17:50:16Z,Piecewise Convex-Concave Approximation in the $\ell_{\infty}$ Norm,M. P. Cullinan,cs.NA,http://arxiv.org/pdf/1007.4518v1
1008.1596v1,2010-08-09T21:19:36Z,Bootstrap Markov chain Monte Carlo and optimal solutions for the Law of   Categorical Judgment (Corrected),Burton S. Rosner,cs.NA,http://arxiv.org/pdf/1008.1596v1
1010.2412v1,2010-10-12T15:18:47Z,Splitting schemes for hyperbolic heat conduction equation,Petr N. Vabishchevich,cs.NA,http://arxiv.org/pdf/1010.2412v1
1011.1599v2,2010-11-07T00:47:11Z,A Stable Explicit Scheme for Solving Non-Homogeneous Constant   Coefficients Equation using Green's Function,Hiroshi Abe,cs.NA,http://arxiv.org/pdf/1011.1599v2
1011.2531v1,2010-11-10T23:35:48Z,A Stable Explicit Scheme for Solving Inhomogeneous Constant Coefficients   Differential Equation using Green's Function,Hiroshi Abe,cs.NA,http://arxiv.org/pdf/1011.2531v1
1011.4580v1,2010-11-20T12:37:45Z,A New Algorithm for General Cyclic Heptadiagonal Linear Systems Using   Sherman-Morrison-Woodbury formula,A. A. Karawia,cs.NA,http://arxiv.org/pdf/1011.4580v1
